Year, Month, Monthly_MSL, Unverified, Linear_Trend, High_Conf., Low_Conf.
1985,12,0.007,,-0.016,-0.008,-0.023,
1986,1,-0.023,,-0.015,-0.008,-0.023,
1986,2,-0.006,,-0.015,-0.008,-0.022,
1986,3,-0.087,,-0.015,-0.007,-0.022,
1986,4,-0.016,,-0.014,-0.007,-0.022,
1986,5,0.031,,-0.014,-0.007,-0.021,
1986,6,-0.020,,-0.014,-0.006,-0.021,
1986,7,-0.105,,-0.013,-0.006,-0.021,
1986,8,-0.101,,-0.013,-0.005,-0.020,
1986,9,-0.100,,-0.013,-0.005,-0.020,
1986,10,-0.039,,-0.012,-0.005,-0.020,
1986,11,0.039,,-0.012,-0.004,-0.019,
1986,12,0.049,,-0.012,-0.004,-0.019,
1987,1,-0.046,,-0.011,-0.004,-0.019,
